reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,55,62,10,3,1,t,0.7883906000060961,None,1,3,10,3,21.98505420004949,,21.975561000057496,21.98505420004949,22.98500350001268,22.98500350001268,22.98500350001268,23.78539180010557,t,0.7883906000060961,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,11,4,1,l,0.6935916000511497,None,1,4,11,0,23.8016431001015,,23.791652300045826,23.8016431001015,24.800852500018664,24.800852500018664,24.800852500018664,25.50232330011204,l,0.6935916000511497,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,12,5,1,l,0.6766799999168143,None,1,5,12,1,25.51791740010958,,25.50907340005506,25.51791740010958,26.518306500045583,26.518306500045583,26.518306500045583,27.202366000041366,l,0.6766799999168143,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,13,6,1,t,0.6399251000257209,None,1,6,13,6,27.21790220006369,,27.208036300027743,27.21790220006369,28.20139920001384,28.20139920001384,28.217748400056735,28.851675900048576,t,0.6399251000257209,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,14,0,2,l,0.8397169000236318,None,2,0,14,1,28.97258940001484,,28.966987500083633,28.97258940001484,29.85131210007239,29.85131210007239,29.984178900020197,30.702363900025375,l,0.8397169000236318,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,15,1,2,t,1.3301497000502422,None,2,1,15,3,30.71795670001302,,30.708385200006887,30.71795670001302,31.71813390008174,31.71813390008174,31.71813390008174,33.05214690009598,t,1.3301497000502422,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,16,2,2,t,0.7866958999074996,None,2,2,16,5,33.067786700092256,,33.057456200011075,33.067786700092256,34.067817800096236,34.067817800096236,34.067817800096236,34.868688600021414,t,0.7866958999074996,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,17,3,2,l,0.7012145000044256,None,2,3,17,2,34.88414120010566,,34.874788900022395,34.88414120010566,35.86771760007832,35.86771760007832,35.88405920006335,36.58527690009214,l,0.7012145000044256,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,18,4,2,l,0.5354565000161529,None,2,4,18,0,36.60025780007709,,36.59237710002344,36.60025780007709,37.58441670006141,37.58441670006141,37.60064060008153,38.134807700058445,l,0.5354565000161529,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,19,5,2,t,0.5665026999777183,None,2,5,19,6,38.151030800072476,,38.14028490008786,38.151030800072476,39.13369570008945,39.13369570008945,39.151138200075366,39.70176570001058,t,0.5665026999777183,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,20,6,2,l,1.3533626000862569,None,2,6,20,4,39.71741770009976,,39.707889300072566,39.71741770009976,40.71730880008545,40.71730880008545,40.71730880008545,42.084530000109226,l,1.3533626000862569,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,21,0,3,t,0.4454696000320837,None,3,0,21,4,42.1010271999985,,42.08507360005751,42.1010271999985,43.08404060010798,43.08404060010798,43.10110180010088,43.53425490006339,t,0.4454696000320837,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,22,1,3,l,2.53110109991394,None,3,1,22,1,43.550779700046405,,43.5404982001055,43.550779700046405,44.533929600031115,44.533929600031115,44.55056460003834,47.0685382001102,l,2.53110109991394,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,23,2,3,t,0.6022781999781728,None,3,2,23,5,47.083649400039576,,47.074992100009695,47.083649400039576,48.08366660005413,48.08366660005413,48.08366660005413,48.70132570003625,t,0.6022781999781728,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,24,3,3,t,0.502591900061816,None,3,3,24,6,48.7173327000346,,48.70680500008166,48.7173327000346,49.717179400031455,49.717179400031455,49.717179400031455,50.234134900034405,t,0.502591900061816,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,25,4,3,t,1.1433281999779865,None,3,4,25,3,50.25029790005647,,50.239358200109564,50.25029790005647,51.23297100001946,51.23297100001946,51.25047000008635,52.38441530009732,t,1.1433281999779865,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,26,5,3,l,1.2499300999334082,None,3,5,26,0,52.40014100004919,,52.39080280007329,52.40014100004919,53.38355810008943,53.38355810008943,53.40040760010015,54.65166319999844,l,1.2499300999334082,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,27,6,3,l,0.4899217000929639,None,3,6,27,2,54.666639400064014,,54.65817240008619,54.666639400064014,55.666749000083655,55.666749000083655,55.666749000083655,56.167985400068574,l,0.4899217000929639,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,28,0,4,t,0.8788160999538377,None,4,0,28,4,56.18321340007242,,56.17383870005142,56.18321340007242,57.183576000039466,57.183576000039466,57.183576000039466,58.06703690008726,t,0.8788160999538377,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,29,1,4,l,1.052744199987501,None,4,1,29,1,58.08327980001923,,58.07397580007091,58.08327980001923,59.066781000001356,59.066781000001356,59.08331160002854,60.13401630008593,l,1.052744199987501,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,30,2,4,l,1.4843158000148833,None,4,2,30,2,60.14945550006814,,60.14058680005837,60.14945550006814,61.149229400092736,61.149229400092736,61.149229400092736,62.64986420003697,l,1.4843158000148833,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,31,3,4,l,0.9826490000123158,None,4,3,31,0,62.665796200046316,,62.655251900083385,62.665796200046316,63.649211800075136,63.649211800075136,63.66590210003778,64.6344342000084,l,0.9826490000123158,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,32,4,4,t,0.7706958000781015,None,4,4,32,5,64.64969790005125,,64.64031380007509,64.64969790005125,65.64952820003964,65.64952820003964,65.64952820003964,66.43423650006298,t,0.7706958000781015,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,33,5,4,t,1.041084099910222,None,4,5,33,3,66.44940000004135,,66.43974480009638,66.44940000004135,67.44961040001363,67.44961040001363,67.44961040001363,68.5004717000993,t,1.041084099910222,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,34,6,4,t,0.5593457999639213,None,4,6,34,6,68.51614449999761,,68.50735120009631,68.51614449999761,69.51613930007443,69.51613930007443,69.51613930007443,70.082888700068,t,0.5593457999639213,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,35,0,5,l,0.7711487000342458,None,5,0,35,2,70.0989882000722,,70.08906840009149,70.0989882000722,71.08216790005099,71.08216790005099,71.09950580005534,71.86663630011026,l,0.7711487000342458,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,36,1,5,l,0.7783606000011787,None,5,1,36,0,71.88245560007636,,71.87345480010845,71.88245560007636,72.86589230003301,72.86589230003301,72.88268800009973,73.64986740006134,l,0.7783606000011787,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,37,2,5,t,0.6605600999901071,None,5,2,37,6,73.66590390005149,,73.65526760008652,73.66590390005149,74.64939080004115,74.64939080004115,74.66608770005405,75.31679680000525,t,0.6605600999901071,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,38,3,5,l,4.1187016000039876,None,5,3,38,3,75.33251030009706,,75.32352650002576,75.33251030009706,76.33189610007685,76.33189610007685,76.33189610007685,80.46593410009518,l,4.1187016000039876,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,39,4,5,t,0.7218838999979198,None,5,4,39,5,80.48188770003617,,80.47186930000316,80.48188770003617,81.46521730010863,81.46521730010863,81.48214700003155,82.20076040003914,t,0.7218838999979198,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,40,5,5,t,0.819482299964875,None,5,5,40,4,82.21546680002939,,82.20735090004746,82.21546680002939,83.21501700009685,83.21501700009685,83.21501700009685,84.04932570003439,t,0.819482299964875,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,41,6,5,l,0.6460741999326274,None,5,6,41,1,84.06530080002267,,84.05517760000657,84.06530080002267,85.06581950001419,85.06581950001419,85.06581950001419,85.71593970002141,l,0.6460741999326274,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,42,0,6,l,0.6905470999190584,None,6,0,42,1,85.73220700002275,,85.71630870003719,85.73220700002275,86.73215090006124,86.73215090006124,86.73215090006124,87.43244440003764,l,0.6905470999190584,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,43,1,6,t,2.990887299994938,None,6,1,43,3,87.44864220009185,,87.43773110001348,87.44864220009185,88.43182350008283,88.43182350008283,88.44839620008133,91.4330784000922,t,2.990887299994938,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,44,2,6,t,0.32555079995654523,None,6,2,44,6,91.44825720007066,,91.43910920002963,91.44825720007066,92.44848690007348,92.44848690007348,92.44848690007348,92.78194360004272,t,0.32555079995654523,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,45,3,6,l,0.421801499905996,None,6,3,45,0,92.79862240003422,,92.78843580000103,92.79862240003422,93.78150220005773,93.78150220005773,93.79890520009212,94.21609960007481,l,0.421801499905996,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,46,4,6,l,0.7972071999683976,None,6,4,46,2,94.23157910001464,,94.22164030000567,94.23157910001464,95.23179089999758,95.23179089999758,95.23179089999758,96.03176740009803,l,0.7972071999683976,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,47,5,6,t,1.0167963999556378,None,6,5,47,5,96.04752320004627,,96.03663270000834,96.04752320004627,97.03123750002123,97.03123750002123,97.0490553000709,98.06545560003724,t,1.0167963999556378,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,48,6,6,t,1.7797842000145465,None,6,6,48,4,98.08105810009874,,98.0716905000154,98.08105810009874,99.08078070008196,99.08078070008196,99.08078070008196,100.86552020011004,t,1.7797842000145465,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,49,0,7,l,2.41588770004455,None,7,0,49,2,100.88112130004447,,100.87166689999867,100.88112130004447,101.8815109001007,101.8815109001007,101.8815109001007,104.29918430000544,l,2.41588770004455,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,50,1,7,t,2.64003040001262,None,7,1,50,3,104.31427070009522,,104.30505650001578,104.31427070009522,105.31464670004789,105.31464670004789,105.31464670004789,107.96545750007499,t,2.64003040001262,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,51,2,7,t,0.5054965000599623,None,7,2,51,6,107.98085570009425,,107.97188370011281,107.98085570009425,108.98092430003453,108.98092430003453,108.98092430003453,109.49817570007872,t,0.5054965000599623,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,52,3,7,l,0.6495451000519097,None,7,3,52,1,109.51423550001346,,109.50353610003367,109.51423550001346,110.49761820002459,110.49761820002459,110.51425420003943,111.14933450007811,l,0.6495451000519097,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,53,4,7,t,1.0652396999066696,None,7,4,53,5,111.16386940004304,,111.15558290004265,111.16386940004304,112.16428480006289,112.16428480006289,112.16428480006289,113.23129240004346,t,1.0652396999066696,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,54,5,7,t,0.6441735998960212,None,7,5,54,4,113.24714760005008,,113.23804310010746,113.24714760005008,114.24752480001189,114.24752480001189,114.24752480001189,114.89817910001148,t,0.6441735998960212,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,55,6,7,l,1.2130778999999166,None,7,6,55,0,114.91385590005666,,114.90430630010087,114.91385590005666,115.91378560010344,115.91378560010344,115.91378560010344,117.13104320003185,l,1.2130778999999166,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,56,0,8,t,1.3540442999219522,None,8,0,56,4,117.14707320008893,,117.13643740001135,117.14707320008893,118.13024379999842,118.13024379999842,118.14705660007894,119.49832030001562,t,1.3540442999219522,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,57,1,8,l,2.0853678000858054,None,8,1,57,1,119.5135632000165,,119.50516090006568,119.5135632000165,120.51401200005785,120.51401200005785,120.51401200005785,122.61388460011221,l,2.0853678000858054,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,58,2,8,t,1.3759533999254927,None,8,2,58,5,122.62986400001682,,122.61933880008291,122.62986400001682,123.62972880003508,123.62972880003508,123.62972880003508,125.01489470002707,t,1.3759533999254927,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,59,3,8,t,1.0643791999900714,None,8,3,59,2,125.0297706000274,,125.02085200010333,125.0297706000274,126.03032370004803,126.03032370004803,126.03032370004803,127.09776030003559,t,1.0643791999900714,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,60,4,8,t,0.9780623998958617,None,8,4,60,3,127.11345780000556,,127.10357340006158,127.11345780000556,128.11370830005035,128.11370830005035,128.11370830005035,129.09733400004916,t,0.9780623998958617,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,61,5,8,l,0.5036040999693796,None,8,5,61,0,129.11338690004777,,129.10338220000267,129.11338690004777,130.11349050002173,130.11349050002173,130.11349050002173,130.63019120006356,l,0.5036040999693796,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,62,6,8,t,0.5947764000156894,None,8,6,62,6,130.64670630008914,,130.63505110004917,130.64670630008914,131.62956360005774,131.62956360005774,131.64693600009196,132.23051180003677,t,0.5947764000156894,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,63,0,9,t,1.659601999912411,None,9,0,63,4,132.24645640002564,,132.23705710005015,132.24645640002564,133.24605940002948,133.24605940002948,133.24605940002948,134.91416700009722,t,1.659601999912411,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,64,1,9,t,0.6250126999802887,None,9,1,64,5,134.92891430004966,,134.9200404000003,134.92891430004966,135.92945500009228,135.92945500009228,135.92945500009228,136.56341390009038,t,0.6250126999802887,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,65,2,9,l,3.068423700053245,None,9,2,65,2,136.57928200007882,,136.5690807000501,136.57928200007882,137.56273800006602,137.56273800006602,137.57963710010517,140.64709120010957,l,3.068423700053245,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,66,3,9,l,0.8698013999965042,None,9,3,66,3,140.66259380010888,,140.65315950009972,140.66259380010888,141.64612900000066,141.64612900000066,141.66307620005682,142.53022760001477,l,0.8698013999965042,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,67,4,9,l,0.8826724999817088,None,9,4,67,0,142.54592430009507,,142.5358476000838,142.54592430009507,143.52930910000578,143.52930910000578,143.54606510000303,144.41377130011097,l,0.8826724999817088,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,68,5,9,l,0.7143897999776527,None,9,5,68,1,144.42903610004578,,144.4201025000075,144.42903610004578,145.42911050003022,145.42911050003022,145.42911050003022,146.14629030006472,l,0.7143897999776527,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,69,6,9,t,0.6123283000197262,None,9,6,69,6,146.16272530006245,,146.15219310007524,146.16272530006245,147.14592720009387,147.14592720009387,147.16294440010097,147.7634978001006,t,0.6123283000197262,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,70,0,10,l,0.6926094000227749,None,10,0,70,0,147.77892660000362,,147.7697703000158,147.77892660000362,148.76244180009235,148.76244180009235,148.7791065000929,149.46341670001857,l,0.6926094000227749,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,71,1,10,t,1.2162132000084966,None,10,1,71,6,149.47874320007395,,149.46921850007493,149.47874320007395,150.47863690007944,150.47863690007944,150.47863690007944,151.69628000003286,t,1.2162132000084966,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,72,2,10,t,0.9296636999351904,None,10,2,72,4,151.71195260004606,,151.70210240001325,151.71195260004606,152.6953723001061,152.6953723001061,152.71247210004367,153.6297668000916,t,0.9296636999351904,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,73,3,10,l,1.6685215000761673,None,10,3,73,1,153.6454319000477,,153.63624240003992,153.6454319000477,154.62886990001425,154.62886990001425,154.64558080001734,156.31287270004395,l,1.6685215000761673,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
27,50,21,74,4,10,l,2.8912525000050664,None,10,4,74,2,156.32863170001656,,156.31815080007073,156.32863170001656,157.32858900004067,157.32858900004067,157.32858900004067,160.22942129999865,l,2.8912525000050664,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,75,5,10,l,0.8194997000973672,None,10,5,75,5,160.24470100004692,,160.23520300001837,160.24470100004692,161.2285094000399,161.2285094000399,161.2452030000277,162.06265870004427,l,0.8194997000973672,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
40,55,62,76,6,10,l,0.9387135000433773,None,10,6,76,3,162.07796450005844,,162.0675767000066,162.07796450005844,163.06193930003792,163.06193930003792,163.07860270002857,164.0125542000169,l,0.9387135000433773,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
49,60,89,77,0,11,t,0.5829476999351755,None,11,0,77,4,164.02816040010657,,164.01820650009904,164.02816040010657,165.02883980004117,165.02883980004117,165.02883980004117,165.61352000001352,t,0.5829476999351755,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
67,75,119,78,1,11,t,0.46794939995743334,None,11,1,78,5,165.62831420009024,,165.61883470008615,165.62831420009024,166.62779880000744,166.62779880000744,166.62779880000744,167.11294590006582,t,0.46794939995743334,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
11,30,7,79,2,11,l,0.5210011000744998,None,11,2,79,0,167.12843240005895,,167.11970380006824,167.12843240005895,168.12788410007488,168.12788410007488,168.12788410007488,168.6624160000356,l,0.5210011000744998,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
78,80,162,80,3,11,t,0.7104193000122905,None,11,3,80,6,168.67809540010057,,168.6680358001031,168.67809540010057,169.66149280010723,169.66149280010723,169.67805050010793,170.37881280004513,t,0.7104193000122905,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
15,35,13,81,4,11,t,0.5518407000927255,None,11,4,81,1,170.3946557000745,,170.3848096000729,170.3946557000745,171.39444500009995,171.39444500009995,171.39444500009995,171.96276320004836,t,0.5518407000927255,None,2,001,2025-10-27_16h17.55.312,delay_discounting,,2025.1.1,59.838531716486685,2025-10-27 16h18.01.082852 +0530,
