thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
54,0,54,[np.float64(-0.09083333333333334)],[np.float64(0.10166666666666667)],[1],[0],[0],[3.645740899955854],['target'],54,0,54,0,87.44084589998238,,,,,,,,,10,87.42850439995527,87.44084589998238,87.44084589998238,0.03179939999245107,91.04304630006664,[np.float64(-0.09083333333333334)],[np.float64(0.10166666666666667)],[1],[0],[0],[3.645740899955854],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
55,0,55,"[np.float64(0.4475), np.float64(0.45916666666666667)]","[np.float64(-0.375), np.float64(-0.385)]","[1, 1]","[0, 0]","[0, 0]","[1.664868599968031, 2.4808237000834197]","[None, 'target']",55,0,55,0,91.069596900139,,,,,,,,,5,91.06146800005808,91.069596900139,91.069596900139,0.01802919991314411,93.52517589996569,"[np.float64(0.4475), np.float64(0.45916666666666667)]","[np.float64(-0.375), np.float64(-0.385)]","[1, 1]","[0, 0]","[0, 0]","[1.664868599968031, 2.4808237000834197]","[None, 'target']",,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
56,0,56,[np.float64(0.2525)],[np.float64(0.37083333333333335)],[1],[0],[0],[1.717099400004372],['target'],56,0,56,0,93.56801130017266,,,,,,,,,10,93.55607239995152,93.56801130017266,93.56801130017266,0.030575399985536933,95.24326390004717,[np.float64(0.2525)],[np.float64(0.37083333333333335)],[1],[0],[0],[1.717099400004372],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
57,0,57,[np.float64(0.0175)],[np.float64(0.36083333333333334)],[1],[0],[0],[1.1143423998728395],['target'],57,0,57,0,95.2678070999682,,,,,,,,,5,95.25915900012478,95.2678070999682,95.2678070999682,0.015641700010746717,96.35847540013492,[np.float64(0.0175)],[np.float64(0.36083333333333334)],[1],[0],[0],[1.1143423998728395],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
58,0,58,[np.float64(0.3125)],[np.float64(-0.3975)],[1],[0],[0],[1.499484600033611],['target'],58,0,58,0,96.38596189999953,,,,,,,,,5,96.37706400011666,96.38596189999953,96.38596189999953,0.018328299978747964,97.85889829997905,[np.float64(0.3125)],[np.float64(-0.3975)],[1],[0],[0],[1.499484600033611],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
59,0,59,[np.float64(0.25416666666666665)],[np.float64(-0.14833333333333334)],[1],[0],[0],[1.5174657001625746],['target'],59,0,59,0,97.88262609997764,,,,,,,,,5,97.87461880012415,97.88262609997764,97.88262609997764,0.015534699894487858,99.37706430000253,[np.float64(0.25416666666666665)],[np.float64(-0.14833333333333334)],[1],[0],[0],[1.5174657001625746],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
60,0,60,"[np.float64(-0.006666666666666667), np.float64(0.0025), np.float64(0.016666666666666666)]","[np.float64(-0.4875), np.float64(-0.4975), np.float64(-0.019166666666666665)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.765016800025478, 4.901591999921948, 8.165908900089562]","[None, None, 'target']",60,0,60,0,99.41713319998235,,,,,,,,,10,99.40553979994729,99.41713319998235,99.41713319998235,0.028305100044235587,107.54364970000461,"[np.float64(-0.006666666666666667), np.float64(0.0025), np.float64(0.016666666666666666)]","[np.float64(-0.4875), np.float64(-0.4975), np.float64(-0.019166666666666665)]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.765016800025478, 4.901591999921948, 8.165908900089562]","[None, None, 'target']",,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
61,0,61,[np.float64(-0.2941666666666667)],[np.float64(-0.05583333333333333)],[1],[0],[0],[1.1817250000312924],['target'],61,0,61,0,107.56794720003381,,,,,,,,,5,107.56034249998629,107.56794720003381,107.56794720003381,0.016429899958893657,108.72618360002525,[np.float64(-0.2941666666666667)],[np.float64(-0.05583333333333333)],[1],[0],[0],[1.1817250000312924],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
62,0,62,[np.float64(-0.30666666666666664)],[np.float64(0.2875)],[1],[0],[0],[1.9655828999821097],['target'],62,0,62,0,108.77330180001445,,,,,,,,,10,108.76153140002862,108.77330180001445,108.77330180001445,0.03505019983276725,110.69273450016044,[np.float64(-0.30666666666666664)],[np.float64(0.2875)],[1],[0],[0],[1.9655828999821097],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
63,0,63,[np.float64(0.3333333333333333)],[np.float64(-0.44)],[1],[0],[0],[50.545625699916855],['target'],63,0,63,0,110.7171767000109,,,,,,,,,5,110.70965880015865,110.7171767000109,110.7171767000109,0.01667849998921156,161.23919710004702,[np.float64(0.3333333333333333)],[np.float64(-0.44)],[1],[0],[0],[50.545625699916855],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
64,0,64,[np.float64(0.0033333333333333335)],[np.float64(-0.1075)],[1],[0],[0],[1.3975857000332326],['target'],64,0,64,0,161.26430510007776,,,,,,,,,5,161.2558918001596,161.26430510007776,161.26430510007776,0.016450600000098348,162.63770140009,[np.float64(0.0033333333333333335)],[np.float64(-0.1075)],[1],[0],[0],[1.3975857000332326],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
65,0,65,[np.float64(-0.22083333333333333)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.0188321000896394],['target'],65,0,65,0,162.68341840012,,,,,,,,,10,162.66979159996845,162.68341840012,162.68341840012,0.031814200105145574,163.65740710007958,[np.float64(-0.22083333333333333)],[np.float64(0.06166666666666667)],[1],[0],[0],[1.0188321000896394],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
66,0,66,[np.float64(0.3983333333333333)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.6628406001254916],['target'],66,0,66,0,163.70627810014412,,,,,,,,,10,163.6928656999953,163.70627810014412,163.70627810014412,0.035200499929487705,165.32105490006506,[np.float64(0.3983333333333333)],[np.float64(-0.38333333333333336)],[1],[0],[0],[1.6628406001254916],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
67,0,67,[np.float64(0.2708333333333333)],[np.float64(0.1925)],[1],[0],[0],[1.7520449999719858],['target'],67,0,67,0,165.36292690015398,,,,,,,,,10,165.35068350005895,165.36292690015398,165.36292690015398,0.02935179998166859,167.07395200012252,[np.float64(0.2708333333333333)],[np.float64(0.1925)],[1],[0],[0],[1.7520449999719858],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
68,0,68,[np.float64(0.08083333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.0968937000725418],['target'],68,0,68,0,167.0992062999867,,,,,,,,,5,167.0904681000393,167.0992062999867,167.0992062999867,0.016279800096526742,168.17160610016435,[np.float64(0.08083333333333333)],[np.float64(0.03333333333333333)],[1],[0],[0],[1.0968937000725418],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
69,0,69,[np.float64(-0.32)],[np.float64(0.15333333333333332)],[1],[0],[0],[2.650147199863568],['target'],69,0,69,0,168.22095090011135,,,,,,,,,10,168.20764799998142,168.22095090011135,168.22095090011135,0.03589519998058677,170.82239169999957,[np.float64(-0.32)],[np.float64(0.15333333333333332)],[1],[0],[0],[2.650147199863568],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
70,0,70,[np.float64(-0.2225)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.5344996999483556],['target'],70,0,70,0,170.8652868999634,,,,,,,,,10,170.85262520005926,170.8652868999634,170.8652868999634,0.030006200075149536,172.35765330004506,[np.float64(-0.2225)],[np.float64(-0.37833333333333335)],[1],[0],[0],[1.5344996999483556],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
71,0,71,[np.float64(0.325)],[np.float64(-0.345)],[1],[0],[0],[1.3799077000003308],['target'],71,0,71,0,172.3814141000621,,,,,,,,,5,172.37311640009284,172.3814141000621,172.3814141000621,0.01523829996585846,173.73834759998135,[np.float64(0.325)],[np.float64(-0.345)],[1],[0],[0],[1.3799077000003308],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
72,0,72,[np.float64(0.029166666666666667)],[np.float64(-0.024166666666666666)],[1],[0],[0],[2.4982594000175595],['target'],72,0,72,0,173.78154970007017,,,,,,,,,10,173.7691641000565,173.78154970007017,173.78154970007017,0.03047659993171692,176.2377077001147,[np.float64(0.029166666666666667)],[np.float64(-0.024166666666666666)],[1],[0],[0],[2.4982594000175595],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
73,0,73,[np.float64(0.03333333333333333)],[np.float64(0.22583333333333333)],[1],[0],[0],[1.469346099998802],['target'],73,0,73,0,176.26250890013762,,,,,,,,,5,176.25443960004486,176.26250890013762,176.26250890013762,0.016387299867346883,177.70815060008317,[np.float64(0.03333333333333333)],[np.float64(0.22583333333333333)],[1],[0],[0],[1.469346099998802],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
74,0,74,[np.float64(-0.28583333333333333)],[np.float64(-0.4766666666666667)],[1],[0],[0],[2.1969121999572963],['target'],74,0,74,0,177.73402140010148,,,,,,,,,5,177.72393390000798,177.73402140010148,177.73402140010148,0.015575200086459517,179.90585850016214,[np.float64(-0.28583333333333333)],[np.float64(-0.4766666666666667)],[1],[0],[0],[2.1969121999572963],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
75,0,75,[np.float64(0.43416666666666665)],[np.float64(-0.195)],[1],[0],[0],[1.8307324999477714],['target'],75,0,75,0,179.93173080007546,,,,,,,,,5,179.92388130002655,179.93173080007546,179.93173080007546,0.017765199998393655,181.7375201000832,[np.float64(0.43416666666666665)],[np.float64(-0.195)],[1],[0],[0],[1.8307324999477714],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
76,0,76,[np.float64(0.035)],[np.float64(0.365)],[1],[0],[0],[2.1515371000859886],['target'],76,0,76,0,181.7635596001055,,,,,,,,,5,181.75542300008237,181.7635596001055,181.7635596001055,0.017609599977731705,183.89011829998344,[np.float64(0.035)],[np.float64(0.365)],[1],[0],[0],[2.1515371000859886],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
77,0,77,[np.float64(-0.12)],[np.float64(0.19416666666666665)],[1],[0],[0],[1.2967360999900848],['target'],77,0,77,0,183.91717520006932,,,,,,,,,5,183.90843950002454,183.91717520006932,183.91717520006932,0.018068299861624837,185.18785830005072,[np.float64(-0.12)],[np.float64(0.19416666666666665)],[1],[0],[0],[1.2967360999900848],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
78,0,78,[np.float64(-0.05)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.6846811999566853],['target'],78,0,78,0,185.21607700013556,,,,,,,,,5,185.20712670008652,185.21607700013556,185.21607700013556,0.01892409985885024,186.87364410003647,[np.float64(-0.05)],[np.float64(-0.24166666666666667)],[1],[0],[0],[1.6846811999566853],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
79,0,79,[np.float64(0.22416666666666665)],[np.float64(-0.009166666666666667)],[1],[0],[0],[1.247240399941802],['target'],79,0,79,0,186.91565220011398,,,,,,,,,10,186.90372600010596,186.91565220011398,186.91565220011398,0.029881899943575263,188.12168890004978,[np.float64(0.22416666666666665)],[np.float64(-0.009166666666666667)],[1],[0],[0],[1.247240399941802],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
80,0,80,[np.float64(-0.38166666666666665)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.9817454000003636],['target'],80,0,80,0,188.16812869999558,,,,,,,,,10,188.1540345000103,188.16812869999558,188.16812869999558,0.032120299991220236,190.1042973001022,[np.float64(-0.38166666666666665)],[np.float64(0.11083333333333334)],[1],[0],[0],[1.9817454000003636],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
81,0,81,[np.float64(0.325)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.5505663000512868],['target'],81,0,81,0,190.1310775000602,,,,,,,,,5,190.12204010016285,190.1310775000602,190.1310775000602,0.017395300092175603,191.65593170002103,[np.float64(0.325)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.5505663000512868],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
82,0,82,[np.float64(0.44666666666666666)],[np.float64(0.30083333333333334)],[1],[0],[0],[1.3823510999791324],['target'],82,0,82,0,191.69971420010552,,,,,,,,,10,191.68648770009167,191.69971420010552,191.69971420010552,0.030332399997860193,193.0391140000429,[np.float64(0.44666666666666666)],[np.float64(0.30083333333333334)],[1],[0],[0],[1.3823510999791324],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
83,0,83,[np.float64(0.010833333333333334)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.3990484999958426],['target'],83,0,83,0,193.07942670001648,,,,,,,,,10,193.068059500074,193.07942670001648,193.07942670001648,0.028723299968987703,194.43890150007792,[np.float64(0.010833333333333334)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.3990484999958426],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
84,0,84,[np.float64(-0.12916666666666668)],[np.float64(-0.47333333333333333)],[1],[0],[0],[2.797947300132364],['target'],84,0,84,0,194.4790287001524,,,,,,,,,10,194.4673019000329,194.4790287001524,194.4790287001524,0.028169600060209632,197.2376381000504,[np.float64(-0.12916666666666668)],[np.float64(-0.47333333333333333)],[1],[0],[0],[2.797947300132364],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
85,0,85,[np.float64(0.028333333333333332)],[np.float64(0.2975)],[1],[0],[0],[1.9529915999155492],['target'],85,0,85,0,197.28310760017484,,,,,,,,,10,197.26888040010817,197.28310760017484,197.28310760017484,0.030981100164353848,199.19148420006968,[np.float64(0.028333333333333332)],[np.float64(0.2975)],[1],[0],[0],[1.9529915999155492],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
86,0,86,[np.float64(0.42583333333333334)],[np.float64(-0.41083333333333333)],[1],[0],[0],[1.546957500046119],['target'],86,0,86,0,199.21185510000214,,,,,,,,,5,199.20649500004947,199.21185510000214,199.21185510000214,0.014734699856489897,200.73929219995625,[np.float64(0.42583333333333334)],[np.float64(-0.41083333333333333)],[1],[0],[0],[1.546957500046119],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
87,0,87,[np.float64(-0.175)],[np.float64(-0.1675)],[1],[0],[0],[1.2664807999972254],['target'],87,0,87,0,200.75975370011292,,,,,,,,,5,200.75374440010637,200.75975370011292,200.75975370011292,0.01425600005313754,202.00647380016744,[np.float64(-0.175)],[np.float64(-0.1675)],[1],[0],[0],[1.2664807999972254],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
88,0,88,[np.float64(-0.0975)],[np.float64(-0.26916666666666667)],[1],[0],[0],[1.1149416000116616],['target'],88,0,88,0,202.03950600000098,,,,,,,,,10,202.0308654999826,202.03950600000098,202.03950600000098,0.024202300002798438,203.12212559999898,[np.float64(-0.0975)],[np.float64(-0.26916666666666667)],[1],[0],[0],[1.1149416000116616],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
89,0,89,[np.float64(0.043333333333333335)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.1657606000080705],['target'],89,0,89,0,203.1447116001509,,,,,,,,,5,203.13924150005914,203.1447116001509,203.1447116001509,0.016775300027802587,204.28885440016165,[np.float64(0.043333333333333335)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.1657606000080705],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
90,0,90,[np.float64(0.45166666666666666)],[np.float64(0.4525)],[1],[0],[0],[1.8298209998756647],['target'],90,0,90,0,204.31765840016305,,,,,,,,,5,204.30886110011488,204.31765840016305,204.31765840016305,0.01980899996124208,206.11951620015316,[np.float64(0.45166666666666666)],[np.float64(0.4525)],[1],[0],[0],[1.8298209998756647],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
91,0,91,[np.float64(-0.1)],[np.float64(-0.0275)],[1],[0],[0],[3.2360283001326025],['target'],91,0,91,0,206.14675520011224,,,,,,,,,5,206.1374546000734,206.14675520011224,206.14675520011224,0.01764269988052547,209.35647250013426,[np.float64(-0.1)],[np.float64(-0.0275)],[1],[0],[0],[3.2360283001326025],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
92,0,92,[np.float64(-0.3308333333333333)],[np.float64(0.0033333333333333335)],[1],[0],[0],[2.5671418998390436],['target'],92,0,92,0,209.38637860002927,,,,,,,,,5,209.37671090010554,209.38637860002927,209.38637860002927,0.01909319986589253,211.92530909995548,[np.float64(-0.3308333333333333)],[np.float64(0.0033333333333333335)],[1],[0],[0],[2.5671418998390436],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
93,0,93,[np.float64(-0.4033333333333333)],[np.float64(0.18166666666666667)],[1],[0],[0],[1.1304263998754323],['target'],93,0,93,0,211.9512553999666,,,,,,,,,5,211.94219920015894,211.9512553999666,211.9512553999666,0.01669640000909567,213.05650890013203,[np.float64(-0.4033333333333333)],[np.float64(0.18166666666666667)],[1],[0],[0],[1.1304263998754323],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
94,0,94,[np.float64(0.15583333333333332)],[np.float64(-0.45916666666666667)],[1],[0],[0],[1.313459699973464],['target'],94,0,94,0,213.08682189998217,,,,,,,,,5,213.0752894000616,213.08682189998217,213.08682189998217,0.018553599948063493,214.37087810016237,[np.float64(0.15583333333333332)],[np.float64(-0.45916666666666667)],[1],[0],[0],[1.313459699973464],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
95,0,95,[np.float64(0.225)],[np.float64(-0.1175)],[1],[0],[0],[1.512093500001356],['target'],95,0,95,0,214.41141230007634,,,,,,,,,5,214.3980171000585,214.41141230007634,214.41141230007634,0.026299199787899852,215.88446300011128,[np.float64(0.225)],[np.float64(-0.1175)],[1],[0],[0],[1.512093500001356],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
96,0,96,[np.float64(0.36833333333333335)],[np.float64(0.39)],[1],[0],[0],[2.1191098000854254],['target'],96,0,96,0,215.89984700013883,,,,,,,,,5,215.89388720015995,215.89984700013883,215.89984700013883,0.009335299953818321,218.00400600000285,[np.float64(0.36833333333333335)],[np.float64(0.39)],[1],[0],[0],[2.1191098000854254],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
97,0,97,[np.float64(-0.065)],[np.float64(0.04)],[1],[0],[0],[1.0988418001215905],['target'],97,0,97,0,218.0368815001566,,,,,,,,,10,218.0282253001351,218.0368815001566,218.0368815001566,0.02404950000345707,219.10343170003034,[np.float64(-0.065)],[np.float64(0.04)],[1],[0],[0],[1.0988418001215905],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
98,0,98,[np.float64(-0.030833333333333334)],[np.float64(0.13333333333333333)],[1],[0],[0],[0.8812971999868751],['target'],98,0,98,0,219.13823850010522,,,,,,,,,10,219.12862500012852,219.13823850010522,219.13823850010522,0.02500350004993379,219.98535580001771,[np.float64(-0.030833333333333334)],[np.float64(0.13333333333333333)],[1],[0],[0],[0.8812971999868751],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
99,0,99,[np.float64(0.4791666666666667)],[np.float64(-0.035833333333333335)],[1],[0],[0],[1.3324007000774145],['target'],99,0,99,0,220.0060868000146,,,,,,,,,5,219.9996515000239,220.0060868000146,220.0060868000146,0.01406749989837408,221.31860859994777,[np.float64(0.4791666666666667)],[np.float64(-0.035833333333333335)],[1],[0],[0],[1.3324007000774145],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
100,0,100,[np.float64(-0.3475)],[np.float64(0.05416666666666667)],[1],[0],[0],[2.0862028999254107],['target'],100,0,100,0,221.35245839995332,,,,,,,,,10,221.34358810004778,221.35245839995332,221.35245839995332,0.02468080003745854,223.40576450014487,[np.float64(-0.3475)],[np.float64(0.05416666666666667)],[1],[0],[0],[2.0862028999254107],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
101,0,101,[np.float64(0.48583333333333334)],[np.float64(0.13916666666666666)],[1],[0],[0],[1.7622532001696527],['target'],101,0,101,0,223.43654420017265,,,,,,,,,10,223.42791249998845,223.43654420017265,223.43654420017265,0.021930700168013573,225.1687468001619,[np.float64(0.48583333333333334)],[np.float64(0.13916666666666666)],[1],[0],[0],[1.7622532001696527],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
102,0,102,[np.float64(0.30666666666666664)],[np.float64(0.13833333333333334)],[1],[0],[0],[3.070249499985948],['target'],102,0,102,0,225.21387410000898,,,,,,,,,10,225.20014020008966,225.21387410000898,225.21387410000898,0.031092700082808733,228.23993220017292,[np.float64(0.30666666666666664)],[np.float64(0.13833333333333334)],[1],[0],[0],[3.070249499985948],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
103,0,103,"[np.float64(0.22833333333333333), np.float64(-0.3675)]","[np.float64(-0.14666666666666667), np.float64(0.060833333333333336)]","[1, 1]","[0, 0]","[0, 0]","[1.2943943999707699, 2.431100699817762]","[None, 'target']",103,0,103,0,228.2843431001529,,,,,,,,,10,228.26986310002394,228.2843431001529,228.2843431001529,0.029695900157094002,230.67205450008623,"[np.float64(0.22833333333333333), np.float64(-0.3675)]","[np.float64(-0.14666666666666667), np.float64(0.060833333333333336)]","[1, 1]","[0, 0]","[0, 0]","[1.2943943999707699, 2.431100699817762]","[None, 'target']",,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
104,0,104,[np.float64(0.455)],[np.float64(0.2966666666666667)],[1],[0],[0],[1.3674836999271065],['target'],104,0,104,0,230.6998718001414,,,,,,,,,5,230.69144900003448,230.6998718001414,230.6998718001414,0.01916579995304346,232.0402765001636,[np.float64(0.455)],[np.float64(0.2966666666666667)],[1],[0],[0],[1.3674836999271065],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
105,0,105,[np.float64(0.2675)],[np.float64(-0.3258333333333333)],[1],[0],[0],[1.494191600009799],['target'],105,0,105,0,232.06645120005123,,,,,,,,,5,232.05611820006743,232.06645120005123,232.06645120005123,0.015661099925637245,233.5352332999464,[np.float64(0.2675)],[np.float64(-0.3258333333333333)],[1],[0],[0],[1.494191600009799],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
106,0,106,[np.float64(0.2791666666666667)],[np.float64(0.05583333333333333)],[1],[0],[0],[1.2320266000460833],['target'],106,0,106,0,233.58490899996832,,,,,,,,,10,233.57150610000826,233.58490899996832,233.58490899996832,0.035931200021877885,234.76836370001547,[np.float64(0.2791666666666667)],[np.float64(0.05583333333333333)],[1],[0],[0],[1.2320266000460833],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
107,0,107,[np.float64(0.10083333333333333)],[np.float64(-0.2808333333333333)],[1],[0],[0],[1.4532331000082195],['target'],107,0,107,0,234.81109660002403,,,,,,,,,10,234.7988990000449,234.81109660002403,234.81109660002403,0.030155100161209702,236.2227119000163,[np.float64(0.10083333333333333)],[np.float64(-0.2808333333333333)],[1],[0],[0],[1.4532331000082195],['target'],,,,,3,001,2025-10-02_18h59.24.622,visual search,,2025.1.1,59.95261345642845,2025-10-02 18h59.30.204727 +0530,
