pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,c,1,0.27227650000713766,None,2,2,10,2,,,,,54.08198289992288,,54.06748629990034,54.08198289992288,55.081498299958184,55.081498299958184,55.081498299958184,55.081498299958184,55.081498299958184,56.08217810001224,56.08217810001224,56.36646809987724,c,1,0.27227650000713766,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,11,3,2,z,1,0.49904450005851686,None,2,3,11,3,,,,,56.38194809993729,,56.36706189997494,56.38194809993729,57.36534799984656,57.36534799984656,57.36534799984656,57.36534799984656,57.38175449986011,58.38192199985497,58.38192199985497,58.88262299983762,z,1,0.49904450005851686,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,12,0,3,x,1,1.818233500001952,None,3,0,12,0,,,,,58.898992100032046,,58.88313589990139,58.898992100032046,59.88204389996827,59.88204389996827,59.88204389996827,59.88204389996827,59.898737099952996,60.88178960001096,60.88178960001096,62.715534899849445,x,1,1.818233500001952,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,13,1,3,v,1,0.4475640000309795,None,3,1,13,1,,,,,62.73160199983977,,62.71600699983537,62.73160199983977,63.71492339996621,63.71492339996621,63.71492339996621,63.71492339996621,63.73201939999126,64.7148845999036,64.7148845999036,65.1656331999693,v,1,0.4475640000309795,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,14,2,3,c,1,0.31839040014892817,None,3,2,14,2,,,,,65.18164109997451,,65.16627129982226,65.18164109997451,66.16479029995389,66.16479029995389,66.16479029995389,66.16479029995389,66.18158459989354,67.1646675998345,67.1646675998345,67.4987325000111,c,1,0.31839040014892817,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,15,3,3,z,1,0.39229379990138113,None,3,3,15,3,,,,,67.51472239987925,,67.49924399983138,67.51472239987925,68.49806759995408,68.49806759995408,68.49806759995408,68.49806759995408,68.51467019994743,69.498245799914,69.498245799914,69.89922149991617,z,1,0.39229379990138113,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,16,0,4,x,1,0.5975571000017226,None,4,0,16,0,,,,,69.91426180000417,,69.89992759982124,69.91426180000417,70.91439369996078,70.91439369996078,70.91439369996078,70.91439369996078,70.91439369996078,71.91437199991196,71.91437199991196,72.5149258999154,x,1,0.5975571000017226,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,17,1,4,v,1,0.3504560000728816,None,4,1,17,1,,,,,72.53130959998816,,72.51551369996741,72.53130959998816,73.51378339994699,73.51378339994699,73.51378339994699,73.51378339994699,73.53133339993656,74.51415800000541,74.51415800000541,74.88125639990903,v,1,0.3504560000728816,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,18,2,4,c,1,0.42468759999610484,None,4,2,18,2,,,,,74.89791839988902,,74.88190969987772,74.89791839988902,75.8814071000088,75.8814071000088,75.8814071000088,75.8814071000088,75.89781209989451,76.8811749999877,76.8811749999877,77.31505659990944,c,1,0.42468759999610484,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,19,3,4,z,1,0.38313319999724627,None,4,3,19,3,,,,,77.33052699989639,,77.315718999831,77.33052699989639,78.31406899983995,78.31406899983995,78.31406899983995,78.31406899983995,78.33095219987445,79.31429079989903,79.31429079989903,79.71543959993869,z,1,0.38313319999724627,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,20,0,5,x,1,0.7208705998491496,None,5,0,20,0,,,,,79.73069809982553,,79.71605359995738,79.73069809982553,80.73068079981022,80.73068079981022,80.73068079981022,80.73068079981022,80.73068079981022,81.73069669981487,81.73069669981487,82.46561759989709,x,1,0.7208705998491496,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,21,1,5,v,1,1.464213800150901,None,5,1,21,1,,,,,82.48042769986205,,82.46647169999778,82.48042769986205,83.48112859996036,83.48112859996036,83.48112859996036,83.48112859996036,83.48112859996036,84.48066699993797,84.48066699993797,85.94733799993992,v,1,1.464213800150901,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,22,2,5,c,1,0.7679207001347095,None,5,2,22,2,,,,,85.9639818998985,,85.94786539999768,85.9639818998985,86.94755909987725,86.94755909987725,86.94755909987725,86.94755909987725,86.9634421998635,87.94718190003186,87.94718190003186,88.73148049996234,c,1,0.7679207001347095,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,23,3,5,z,1,0.9797888998873532,None,5,3,23,3,,,,,88.74693739996292,,88.73209979990497,88.74693739996292,89.74693209980614,89.74693209980614,89.74693209980614,89.74693209980614,89.74693209980614,90.74711410002783,90.74711410002783,91.73090619989671,z,1,0.9797888998873532,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,24,0,6,x,1,0.48784790001809597,None,6,0,24,0,,,,,91.74684919998981,,91.73156589991413,91.74684919998981,92.73021709988825,92.73021709988825,92.73021709988825,92.73021709988825,92.74700919981115,93.74671919993125,93.74671919993125,94.24793639988638,x,1,0.48784790001809597,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,25,1,6,v,1,0.3377933001611382,None,6,1,25,1,,,,,94.26329669984989,,94.24847489991225,94.26329669984989,95.26340779988095,95.26340779988095,95.26340779988095,95.26340779988095,95.26340779988095,96.2632086998783,96.2632086998783,96.61464169993997,v,1,0.3377933001611382,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,26,2,6,c,1,0.6803103999700397,None,6,2,26,2,,,,,96.62981830001809,,96.61554989987053,96.62981830001809,97.63009089999832,97.63009089999832,97.63009089999832,97.63009089999832,97.63009089999832,98.629264799878,98.629264799878,99.31402799999341,c,1,0.6803103999700397,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,27,3,6,z,1,0.7295679000671953,None,6,3,27,3,,,,,99.33023869991302,,99.31470049987547,99.33023869991302,100.31315990001895,100.31315990001895,100.31315990001895,100.31315990001895,100.3299975998234,101.32925439998507,101.32925439998507,102.06350559997372,z,1,0.7295679000671953,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,28,0,7,x,1,0.39840329997241497,None,7,0,28,0,,,,,102.07935979985632,,102.06438789982349,102.07935979985632,103.07962500001304,103.07962500001304,103.07962500001304,103.07962500001304,103.07962500001304,104.06220849999227,104.06220849999227,104.46342209982686,x,1,0.39840329997241497,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,29,1,7,v,1,0.35605029994621873,None,7,1,29,1,,,,,104.47985489992425,,104.4639536999166,104.47985489992425,105.4631129000336,105.4631129000336,105.4631129000336,105.4631129000336,105.47948409989476,106.46282659983262,106.46282659983262,106.83082279982045,v,1,0.35605029994621873,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,30,2,7,c,1,0.30965369986370206,None,7,2,30,2,,,,,106.8455762998201,,106.8315408998169,106.8455762998201,107.846128199948,107.846128199948,107.846128199948,107.846128199948,107.846128199948,108.8461863999255,108.8461863999255,109.16356429993175,c,1,0.30965369986370206,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,31,3,7,z,1,0.597362200031057,None,7,3,31,3,,,,,109.17963509983383,,109.1641744999215,109.17963509983383,110.16297349985689,110.16297349985689,110.16297349985689,110.16297349985689,110.17894109990448,111.17973309988156,111.17973309988156,111.77988329995424,z,1,0.597362200031057,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,32,0,8,x,1,0.6092956000939012,None,8,0,32,0,,,,,111.79582539992407,,111.78036909992807,111.79582539992407,112.77930219983682,112.77930219983682,112.77930219983682,112.77930219983682,112.7959419998806,113.79570079990663,113.79570079990663,114.4138396999333,x,1,0.6092956000939012,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,33,1,8,v,1,0.4656173998955637,None,8,1,33,1,,,,,114.42891529994085,,114.41465449985117,114.42891529994085,115.42922469996847,115.42922469996847,115.42922469996847,115.42922469996847,115.42922469996847,116.42902379995212,116.42902379995212,116.89675169996917,v,1,0.4656173998955637,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,34,2,8,c,1,0.5500803999602795,None,8,2,34,2,,,,,116.91228879988194,,116.89735839981586,116.91228879988194,117.91195399989374,117.91195399989374,117.91195399989374,117.91195399989374,117.91195399989374,118.91234699985944,118.91234699985944,119.47916399990208,c,1,0.5500803999602795,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,35,3,8,z,1,0.6845794999971986,None,8,3,35,3,,,,,119.49540599994361,,119.47963499999605,119.49540599994361,120.47883699997328,120.47883699997328,120.47883699997328,120.47883699997328,120.495813800022,121.4788469998166,121.4788469998166,122.1794116999954,z,1,0.6845794999971986,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,36,0,9,x,1,0.38939349981956184,None,9,0,36,0,,,,,122.19542109989561,,122.17990190000273,122.19542109989561,123.1788051999174,123.1788051999174,123.1788051999174,123.1788051999174,123.19565999996848,124.17844889988191,124.17844889988191,124.57944469992071,x,1,0.38939349981956184,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,37,1,9,v,1,0.31268149986863136,None,9,1,37,1,,,,,124.5955509999767,,124.58014029986225,124.5955509999767,125.5787074000109,125.5787074000109,125.5787074000109,125.5787074000109,125.59518840000965,126.59482460003346,126.59482460003346,126.9129302999936,v,1,0.31268149986863136,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,38,2,9,c,1,0.3088103998452425,None,9,2,38,2,,,,,126.92782599991187,,126.91357330000028,126.92782599991187,127.9277768000029,127.9277768000029,127.9277768000029,127.9277768000029,127.9277768000029,128.92827679985203,128.92827679985203,129.2456867999863,c,1,0.3088103998452425,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,39,3,9,z,1,0.6146566001698375,None,9,3,39,3,,,,,129.261185699841,,129.24633469991386,129.261185699841,130.24511899985373,130.24511899985373,130.24511899985373,130.24511899985373,130.26154659991153,131.24507740000263,131.24507740000263,131.86280060000718,z,1,0.6146566001698375,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,40,0,10,x,1,0.7453977998811752,None,10,0,40,0,,,,,131.87844370002858,,131.86334829987027,131.87844370002858,132.87822439987212,132.87822439987212,132.87822439987212,132.87822439987212,132.87822439987212,133.87772119999863,133.87772119999863,134.6291969998274,x,1,0.7453977998811752,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,41,1,10,v,1,0.43634469993412495,None,10,1,41,1,,,,,134.644758899929,,134.62986540002748,134.644758899929,135.6449253000319,135.6449253000319,135.6449253000319,135.6449253000319,135.6449253000319,136.64402399980463,136.64402399980463,137.09544999990612,v,1,0.43634469993412495,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,42,2,10,c,1,0.710481199901551,None,10,2,42,2,,,,,137.11064830003306,,137.0960144000128,137.11064830003306,138.11052390001714,138.11052390001714,138.11052390001714,138.11052390001714,138.11052390001714,139.11080899997614,139.11080899997614,139.82888809987344,c,1,0.710481199901551,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,43,3,10,z,1,0.7831417000852525,None,10,3,43,3,,,,,139.8438613000326,,139.82976239989512,139.8438613000326,140.84499559993856,140.84499559993856,140.84499559993856,140.84499559993856,140.84499559993856,141.84451259998605,141.84451259998605,142.64500249992125,z,1,0.7831417000852525,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,44,0,11,x,1,0.37670319993048906,None,11,0,44,0,,,,,142.66096609993838,,142.645567700034,142.66096609993838,143.64399889996275,143.64399889996275,143.64399889996275,143.64399889996275,143.66099819983356,144.6445545000024,144.6445545000024,145.02791519998573,x,1,0.37670319993048906,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,45,1,11,v,1,0.36672089993953705,None,11,1,45,1,,,,,145.0445655998774,,145.02842019987293,145.0445655998774,146.04362649982795,146.04362649982795,146.04362649982795,146.04362649982795,146.0608906999696,147.02734589995816,147.02734589995816,147.41141029982828,v,1,0.36672089993953705,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,46,2,11,c,1,0.14808579999953508,None,11,2,46,2,,,,,147.4271700999234,,147.41197160002775,147.4271700999234,148.41062649991363,148.41062649991363,148.41062649991363,148.41062649991363,148.42724599991925,149.41039019986056,149.41039019986056,149.56109560001642,c,1,0.14808579999953508,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,47,3,11,z,1,0.33352710003964603,None,11,3,47,3,,,,,149.57716619991697,,149.5615335998591,149.57716619991697,150.56086459988728,150.56086459988728,150.56086459988728,150.56086459988728,150.57758999988437,151.57668969989754,151.57668969989754,151.91131270001642,z,1,0.33352710003964603,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,48,0,12,x,1,0.5188142000697553,None,12,0,48,0,,,,,151.9273301998619,,151.91184849990532,151.9273301998619,152.91034489986487,152.91034489986487,152.91034489986487,152.91034489986487,152.92702269996516,153.92708329996094,153.92708329996094,154.46098589990288,x,1,0.5188142000697553,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,49,1,12,v,1,1.1378665000665933,None,12,1,49,1,,,,,154.47702719992958,,154.46150929993019,154.47702719992958,155.47732449998148,155.47732449998148,155.47732449998148,155.47732449998148,155.47732449998148,156.47733799996786,156.47733799996786,157.62948699994013,v,1,1.1378665000665933,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,50,2,12,c,1,1.5392541999462992,None,12,2,50,2,,,,,157.64380459999666,,157.6303886999376,157.64380459999666,158.64317899988964,158.64317899988964,158.64317899988964,158.64317899988964,158.64317899988964,159.64338899985887,159.64338899985887,161.19465249986388,c,1,1.5392541999462992,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,51,3,12,z,1,0.5683454999234527,None,12,3,51,3,,,,,161.209789799992,,161.19536789995618,161.209789799992,162.2093226998113,162.2093226998113,162.2093226998113,162.2093226998113,162.2093226998113,163.20993159990758,163.20993159990758,163.79450799990445,z,1,0.5683454999234527,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,52,0,13,x,1,0.6380600000265986,None,13,0,52,0,,,,,163.80974539997987,,163.79520769999363,163.80974539997987,164.809390099952,164.809390099952,164.809390099952,164.809390099952,164.809390099952,165.809675199911,165.809675199911,166.4614269998856,x,1,0.6380600000265986,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,53,1,13,v,1,1.2461112001910806,None,13,1,53,1,,,,,166.47663989989087,,166.46228370000608,166.47663989989087,167.47639029985294,167.47639029985294,167.47639029985294,167.47639029985294,167.47639029985294,168.47676949994639,168.47676949994639,169.72650559991598,v,1,1.2461112001910806,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,54,2,13,c,1,1.035197600023821,None,13,2,54,2,,,,,169.74288279982284,,169.7270288998261,169.74288279982284,170.74298249999993,170.74298249999993,170.74298249999993,170.74298249999993,170.74298249999993,171.72608789987862,171.72608789987862,172.77638459997252,c,1,1.035197600023821,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,55,3,13,z,1,0.769506499869749,None,13,3,55,3,,,,,172.79227350000292,,172.7769809998572,172.79227350000292,173.77617420000024,173.77617420000024,173.77617420000024,173.77617420000024,173.79229559982195,174.7760761999525,174.7760761999525,175.56093279994093,z,1,0.769506499869749,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,56,0,14,x,1,0.5100263000931591,None,14,0,56,0,,,,,175.5757094998844,,175.5618302000221,175.5757094998844,176.5762206998188,176.5762206998188,176.5762206998188,176.5762206998188,176.5762206998188,177.57572289998643,177.57572289998643,178.09345339983702,x,1,0.5100263000931591,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,57,1,14,v,1,0.3252811001148075,None,14,1,57,1,,,,,178.10857069981284,,178.09390609990805,178.10857069981284,179.10852100001648,179.10852100001648,179.10852100001648,179.10852100001648,179.10852100001648,180.10917229996994,180.10917229996994,180.44362679985352,v,1,0.3252811001148075,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,58,2,14,c,1,0.310317600145936,None,14,2,58,2,,,,,180.4588704998605,,180.4444694998674,180.4588704998605,181.45884009986185,181.45884009986185,181.45884009986185,181.45884009986185,181.45884009986185,182.45882619987242,182.45882619987242,182.77665959997103,c,1,0.310317600145936,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,59,3,14,z,1,0.33459390001371503,None,14,3,59,3,,,,,182.79264490003698,,182.77739009982906,182.79264490003698,183.79217249993235,183.79217249993235,183.79217249993235,183.79217249993235,183.79217249993235,184.7922390999738,184.7922390999738,185.14226459991187,z,1,0.33459390001371503,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-50,x,60,0,15,x,1,0.3456129999831319,None,15,0,60,0,,,,,185.1582785998471,,185.1433482998982,185.1582785998471,186.1421449999325,186.1421449999325,186.1421449999325,186.1421449999325,186.15872009983286,187.142217699904,187.142217699904,187.4923299998045,x,1,0.3456129999831319,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
150,v,61,1,15,v,1,0.34340939996764064,None,15,1,61,1,,,,,187.50884209992364,,187.49302429985255,187.50884209992364,188.49204659997486,188.49204659997486,188.49204659997486,188.49204659997486,188.50856029987335,189.49130399990827,189.49130399990827,189.8429088999983,v,1,0.34340939996764064,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
50,c,62,2,15,c,1,0.28686880017630756,None,15,2,62,2,,,,,189.85838570003398,,189.8437276999466,189.85838570003398,190.85839189984836,190.85839189984836,190.85839189984836,190.85839189984836,190.85839189984836,191.8582021999173,191.8582021999173,192.15964869991876,c,1,0.28686880017630756,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
-150,z,63,3,15,z,1,0.7955372999422252,None,15,3,63,3,,,,,192.17485319986008,,192.16065019997768,192.17485319986008,193.17482870002277,193.17482870002277,193.17482870002277,193.17482870002277,193.17482870002277,194.1743224998936,194.1743224998936,194.97597809997387,z,1,0.7955372999422252,None,,,,,5,001,2025-10-05_15h28.12.377,sequence_learning,,2025.1.1,60.07153316692436,2025-10-05 15h28.47.397828 +0530,
