thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
9,0,9,[np.float64(0.018333333333333333)],[np.float64(-0.275)],[1],[0],[0],[1.7035068001132458],['target'],9,0,9,0,17.783572599990293,,,,,,,,,5,17.77740309992805,17.783572599990293,17.783572599990293,0.01642769994214177,19.465048299869522,[np.float64(0.018333333333333333)],[np.float64(-0.275)],[1],[0],[0],[1.7035068001132458],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
10,0,10,[np.float64(-0.3175)],[np.float64(-0.20166666666666666)],[1],[0],[0],[1.212533300044015],['target'],10,0,10,0,19.4890308000613,,,,,,,,,5,19.481407399987802,19.4890308000613,19.4890308000613,0.016164899803698063,20.67837390000932,[np.float64(-0.3175)],[np.float64(-0.20166666666666666)],[1],[0],[0],[1.212533300044015],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
11,0,11,[np.float64(-0.3358333333333333)],[np.float64(-0.10166666666666667)],[1],[0],[0],[1.0810600998811424],['target'],11,0,11,0,20.709787199972197,,,,,,,,,5,20.69898230000399,20.709787199972197,20.709787199972197,0.020371600054204464,21.76035639992915,[np.float64(-0.3358333333333333)],[np.float64(-0.10166666666666667)],[1],[0],[0],[1.0810600998811424],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
12,0,12,[np.float64(0.2025)],[np.float64(0.1525)],[1],[0],[0],[1.4857875001616776],['target'],12,0,12,0,21.78629869990982,,,,,,,,,5,21.77796830004081,21.78629869990982,21.78629869990982,0.0173916001804173,23.24697189987637,[np.float64(0.2025)],[np.float64(0.1525)],[1],[0],[0],[1.4857875001616776],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
13,0,13,[np.float64(-0.115)],[np.float64(0.13583333333333333)],[1],[0],[0],[1.6829388998448849],['target'],13,0,13,0,23.293259900063276,,,,,,,,,10,23.28124239994213,23.293259900063276,23.293259900063276,0.0340921999886632,24.930612599942833,[np.float64(-0.115)],[np.float64(0.13583333333333333)],[1],[0],[0],[1.6829388998448849],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
14,0,14,[np.float64(-0.4975)],[np.float64(-0.1975)],[1],[0],[0],[1.714673699811101],['target'],14,0,14,0,24.974754200084135,,,,,,,,,10,24.962901700055227,24.974754200084135,24.974754200084135,0.03208540007472038,26.646114900009707,[np.float64(-0.4975)],[np.float64(-0.1975)],[1],[0],[0],[1.714673699811101],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
15,0,15,[np.float64(-0.0225)],[np.float64(0.4483333333333333)],[1],[0],[0],[2.2973281999584287],['target'],15,0,15,0,26.688416099874303,,,,,,,,,10,26.67706790007651,26.688416099874303,26.688416099874303,0.030762100126594305,28.944178299978375,[np.float64(-0.0225)],[np.float64(0.4483333333333333)],[1],[0],[0],[2.2973281999584287],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
16,0,16,[np.float64(-0.43166666666666664)],[np.float64(-0.3275)],[1],[0],[0],[1.2724385000765324],['target'],16,0,16,0,28.999919099966064,,,,,,,,,10,28.982816099887714,28.999919099966064,28.999919099966064,0.03833190002478659,30.21751939994283,[np.float64(-0.43166666666666664)],[np.float64(-0.3275)],[1],[0],[0],[1.2724385000765324],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
17,0,17,[np.float64(0.08)],[np.float64(-0.3491666666666667)],[1],[0],[0],[1.5480088000185788],['target'],17,0,17,0,30.273428699932992,,,,,,,,,10,30.258782800054178,30.273428699932992,30.273428699932992,0.04102869983762503,31.766352100064978,[np.float64(0.08)],[np.float64(-0.3491666666666667)],[1],[0],[0],[1.5480088000185788],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
18,0,18,"[np.float64(-0.023333333333333334), np.float64(-0.09333333333333334)]","[np.float64(0.030833333333333334), np.float64(0.43666666666666665)]","[1, 1]","[0, 0]","[0, 0]","[2.0116842000279576, 3.378463299944997]","[None, 'target']",18,0,18,0,31.816198299871758,,,,,,,,,10,31.80144999991171,31.816198299871758,31.816198299871758,0.03488699998706579,35.14560879999772,"[np.float64(-0.023333333333333334), np.float64(-0.09333333333333334)]","[np.float64(0.030833333333333334), np.float64(0.43666666666666665)]","[1, 1]","[0, 0]","[0, 0]","[2.0116842000279576, 3.378463299944997]","[None, 'target']",,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
19,0,19,[np.float64(0.315)],[np.float64(0.2783333333333333)],[1],[0],[0],[1.6333918999880552],['target'],19,0,19,0,35.18908350006677,,,,,,,,,10,35.1777304999996,35.18908350006677,35.18908350006677,0.031843800097703934,36.77987159998156,[np.float64(0.315)],[np.float64(0.2783333333333333)],[1],[0],[0],[1.6333918999880552],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
20,0,20,[np.float64(-0.11)],[np.float64(0.37083333333333335)],[1],[0],[0],[1.4515219000168145],['target'],20,0,20,0,36.80736509989947,,,,,,,,,5,36.798115599900484,36.80736509989947,36.80736509989947,0.018048300174996257,38.232108999975026,[np.float64(-0.11)],[np.float64(0.37083333333333335)],[1],[0],[0],[1.4515219000168145],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
21,0,21,"[np.float64(0.03833333333333333), np.float64(-0.1125)]","[np.float64(-0.4925), np.float64(-0.4533333333333333)]","[1, 1]","[0, 0]","[0, 0]","[2.177182300016284, 3.3615489001385868]","[None, 'target']",21,0,21,0,38.259017299860716,,,,,,,,,5,38.25046480004676,38.259017299860716,38.259017299860716,0.01814939989708364,41.594458600040525,"[np.float64(0.03833333333333333), np.float64(-0.1125)]","[np.float64(-0.4925), np.float64(-0.4533333333333333)]","[1, 1]","[0, 0]","[0, 0]","[2.177182300016284, 3.3615489001385868]","[None, 'target']",,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
22,0,22,[np.float64(0.36333333333333334)],[np.float64(-0.4658333333333333)],[1],[0],[0],[2.8336111998651177],['target'],22,0,22,0,41.635656599886715,,,,,,,,,10,41.62462250003591,41.635656599886715,41.635656599886715,0.029955900041386485,44.42880479991436,[np.float64(0.36333333333333334)],[np.float64(-0.4658333333333333)],[1],[0],[0],[2.8336111998651177],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
23,0,23,[np.float64(0.33)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.781391000142321],['target'],23,0,23,0,44.47167170001194,,,,,,,,,10,44.46040829992853,44.47167170001194,44.47167170001194,0.03140030009672046,46.210935699986294,[np.float64(0.33)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.781391000142321],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
24,0,24,[np.float64(-0.5016666666666667)],[np.float64(-0.445)],[1],[0],[0],[2.0197590000461787],['target'],24,0,24,0,46.25344999996014,,,,,,,,,10,46.24152969988063,46.25344999996014,46.25344999996014,0.030364800011739135,48.231492300052196,[np.float64(-0.5016666666666667)],[np.float64(-0.445)],[1],[0],[0],[2.0197590000461787],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
25,0,25,[np.float64(-0.2941666666666667)],[np.float64(-0.19416666666666665)],[1],[0],[0],[0.9430971001274884],['target'],25,0,25,0,48.25797019992024,,,,,,,,,5,48.2494335998781,48.25797019992024,48.25797019992024,0.017741699935868382,49.176163600059226,[np.float64(-0.2941666666666667)],[np.float64(-0.19416666666666665)],[1],[0],[0],[0.9430971001274884],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
26,0,26,[np.float64(-0.02)],[np.float64(-0.4658333333333333)],[1],[0],[0],[1.9139419000130147],['target'],26,0,26,0,49.202299600001425,,,,,,,,,5,49.193188400007784,49.202299600001425,49.202299600001425,0.016576499911025167,51.09126190003008,[np.float64(-0.02)],[np.float64(-0.4658333333333333)],[1],[0],[0],[1.9139419000130147],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
27,0,27,[np.float64(0.32083333333333336)],[np.float64(0.49916666666666665)],[1],[0],[0],[3.0856408001855016],['target'],27,0,27,0,51.12011449993588,,,,,,,,,5,51.111256799893454,51.12011449993588,51.12011449993588,0.019815399777144194,54.1777534999419,[np.float64(0.32083333333333336)],[np.float64(0.49916666666666665)],[1],[0],[0],[3.0856408001855016],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
28,0,28,[np.float64(-0.14583333333333334)],[np.float64(0.06166666666666667)],[1],[0],[0],[2.230343099916354],['target'],28,0,28,0,54.22599780000746,,,,,,,,,10,54.21334909996949,54.22599780000746,54.22599780000746,0.035383500158786774,56.40894079999998,[np.float64(-0.14583333333333334)],[np.float64(0.06166666666666667)],[1],[0],[0],[2.230343099916354],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
29,0,29,[np.float64(-0.10416666666666667)],[np.float64(0.17583333333333334)],[1],[0],[0],[1.299149400088936],['target'],29,0,29,0,56.43440219992772,,,,,,,,,5,56.42682880000211,56.43440219992772,56.43440219992772,0.017617899924516678,57.70902849989943,[np.float64(-0.10416666666666667)],[np.float64(0.17583333333333334)],[1],[0],[0],[1.299149400088936],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
30,0,30,[np.float64(-0.04416666666666667)],[np.float64(-0.3925)],[1],[0],[0],[3.8201757001224905],['target'],30,0,30,0,57.75242660008371,,,,,,,,,10,57.74121550004929,57.75242660008371,57.75242660008371,0.031963099958375096,61.53002159995958,[np.float64(-0.04416666666666667)],[np.float64(-0.3925)],[1],[0],[0],[3.8201757001224905],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
31,0,31,[np.float64(-0.5)],[np.float64(0.2608333333333333)],[1],[0],[0],[2.094246600056067],['target'],31,0,31,0,61.57509940001182,,,,,,,,,10,61.56199590000324,61.57509940001182,61.57509940001182,0.03171500004827976,63.62512800004333,[np.float64(-0.5)],[np.float64(0.2608333333333333)],[1],[0],[0],[2.094246600056067],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
32,0,32,[np.float64(-0.3025)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.4671475000213832],['target'],32,0,32,0,63.669630399905145,,,,,,,,,10,63.65755690005608,63.669630399905145,63.669630399905145,0.03213709988631308,65.09318559989333,[np.float64(-0.3025)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.4671475000213832],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
33,0,33,[np.float64(-0.016666666666666666)],[np.float64(-0.25416666666666665)],[1],[0],[0],[1.7172383000142872],['target'],33,0,33,0,65.13831719988957,,,,,,,,,10,65.12607789994217,65.13831719988957,65.13831719988957,0.03263100003823638,66.81136270007119,[np.float64(-0.016666666666666666)],[np.float64(-0.25416666666666665)],[1],[0],[0],[1.7172383000142872],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
34,0,34,[np.float64(0.5016666666666667)],[np.float64(-0.42)],[1],[0],[0],[1.8502831000369042],['target'],34,0,34,0,66.83968949993141,,,,,,,,,5,66.8312520000618,66.83968949993141,66.83968949993141,0.019687799969688058,68.66239720000885,[np.float64(0.5016666666666667)],[np.float64(-0.42)],[1],[0],[0],[1.8502831000369042],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
35,0,35,[np.float64(-0.2725)],[np.float64(0.36583333333333334)],[1],[0],[0],[2.84957870002836],['target'],35,0,35,0,68.70553570007905,,,,,,,,,10,68.69273549993522,68.70553570007905,68.70553570007905,0.030166100012138486,71.51272640004754,[np.float64(-0.2725)],[np.float64(0.36583333333333334)],[1],[0],[0],[2.84957870002836],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
36,0,36,[np.float64(0.41333333333333333)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.2494578000623733],['target'],36,0,36,0,71.55544409994036,,,,,,,,,10,71.54348420002498,71.55544409994036,71.55544409994036,0.03046510019339621,73.76308949990198,[np.float64(0.41333333333333333)],[np.float64(-0.3933333333333333)],[1],[0],[0],[2.2494578000623733],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
37,0,37,[np.float64(-0.49083333333333334)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.994642399949953],['target'],37,0,37,0,73.79148370004259,,,,,,,,,5,73.78126349998638,73.79148370004259,73.79148370004259,0.017875600140541792,75.75869839987718,[np.float64(-0.49083333333333334)],[np.float64(0.23333333333333334)],[1],[0],[0],[1.994642399949953],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
38,0,38,[np.float64(-0.25416666666666665)],[np.float64(-0.0575)],[1],[0],[0],[1.3514588000252843],['target'],38,0,38,0,75.78506430005655,,,,,,,,,5,75.77664899989031,75.78506430005655,75.78506430005655,0.01769380015321076,77.11110579990782,[np.float64(-0.25416666666666665)],[np.float64(-0.0575)],[1],[0],[0],[1.3514588000252843],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
39,0,39,[np.float64(-0.3433333333333333)],[np.float64(0.21333333333333335)],[1],[0],[0],[1.0305719000753015],['target'],39,0,39,0,77.13574280007742,,,,,,,,,5,77.12758770002984,77.13574280007742,77.13574280007742,0.016298000002279878,78.14238530001603,[np.float64(-0.3433333333333333)],[np.float64(0.21333333333333335)],[1],[0],[0],[1.0305719000753015],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
40,0,40,[np.float64(0.165)],[np.float64(0.14833333333333334)],[1],[0],[0],[1.5663452001754194],['target'],40,0,40,0,78.16770439990796,,,,,,,,,5,78.1592321000062,78.16770439990796,78.16770439990796,0.016658599954098463,79.70948389987461,[np.float64(0.165)],[np.float64(0.14833333333333334)],[1],[0],[0],[1.5663452001754194],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
41,0,41,[np.float64(-0.49583333333333335)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.499397600069642],['target'],41,0,41,0,79.73545809998177,,,,,,,,,5,79.72714790003374,79.73545809998177,79.73545809998177,0.017331600189208984,81.2097704000771,[np.float64(-0.49583333333333335)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.499397600069642],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
42,0,42,[np.float64(0.10416666666666667)],[np.float64(-0.37666666666666665)],[1],[0],[0],[1.4505680999718606],['target'],42,0,42,0,81.23444200004451,,,,,,,,,5,81.22616539988667,81.23444200004451,81.23444200004451,0.01622230000793934,82.66103389998898,[np.float64(0.10416666666666667)],[np.float64(-0.37666666666666665)],[1],[0],[0],[1.4505680999718606],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
43,0,43,[np.float64(0.495)],[np.float64(-0.11166666666666666)],[1],[0],[0],[1.4784148999024183],['target'],43,0,43,0,82.68747360003181,,,,,,,,,5,82.67827120004222,82.68747360003181,82.68747360003181,0.017040899954736233,84.14022039994597,[np.float64(0.495)],[np.float64(-0.11166666666666666)],[1],[0],[0],[1.4784148999024183],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
44,0,44,[np.float64(-0.43166666666666664)],[np.float64(-0.2375)],[1],[0],[0],[2.4873038998339325],['target'],44,0,44,0,84.18226989987306,,,,,,,,,10,84.17056169989519,84.18226989987306,84.18226989987306,0.03008130006492138,86.62837309995666,[np.float64(-0.43166666666666664)],[np.float64(-0.2375)],[1],[0],[0],[2.4873038998339325],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
45,0,45,[np.float64(0.3675)],[np.float64(-0.41833333333333333)],[1],[0],[0],[1.495658100116998],['target'],45,0,45,0,86.6536427999381,,,,,,,,,5,86.64564229990356,86.6536427999381,86.6536427999381,0.017001300118863583,88.12496450007893,[np.float64(0.3675)],[np.float64(-0.41833333333333333)],[1],[0],[0],[1.495658100116998],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
46,0,46,[np.float64(0.10583333333333333)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.9302565001416951],['target'],46,0,46,0,88.17799369990826,,,,,,,,,5,88.16182909999043,88.17799369990826,88.17799369990826,0.036583400098606944,90.05640059988946,[np.float64(0.10583333333333333)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.9302565001416951],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
47,0,47,[np.float64(0.4741666666666667)],[np.float64(-0.34833333333333333)],[1],[0],[0],[2.1167046001646668],['target'],47,0,47,0,90.08898380002938,,,,,,,,,5,90.07907349988818,90.08898380002938,90.08898380002938,0.02243259991519153,92.17405060003512,[np.float64(0.4741666666666667)],[np.float64(-0.34833333333333333)],[1],[0],[0],[2.1167046001646668],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
48,0,48,[np.float64(-0.36666666666666664)],[np.float64(-0.25083333333333335)],[1],[0],[0],[1.5360532000195235],['target'],48,0,48,0,92.2032858999446,,,,,,,,,5,92.19370709988289,92.2032858999446,92.2032858999446,0.018793100025504827,93.7116755999159,[np.float64(-0.36666666666666664)],[np.float64(-0.25083333333333335)],[1],[0],[0],[1.5360532000195235],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
49,0,49,[np.float64(0.32916666666666666)],[np.float64(-0.2)],[1],[0],[0],[1.244100500131026],['target'],49,0,49,0,93.73736949986778,,,,,,,,,5,93.72865829989314,93.73736949986778,93.73736949986778,0.016785299871116877,94.95662739989348,[np.float64(0.32916666666666666)],[np.float64(-0.2)],[1],[0],[0],[1.244100500131026],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
50,0,50,[np.float64(0.4866666666666667)],[np.float64(-0.23083333333333333)],[1],[0],[0],[1.069114400073886],['target'],50,0,50,0,95.0035826000385,,,,,,,,,10,94.99068080005236,95.0035826000385,95.0035826000385,0.03381589986383915,96.02661249996163,[np.float64(0.4866666666666667)],[np.float64(-0.23083333333333333)],[1],[0],[0],[1.069114400073886],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
51,0,51,[np.float64(-0.24333333333333335)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.4822025001049042],['target'],51,0,51,0,96.0570860998705,,,,,,,,,5,96.04552279994823,96.0570860998705,96.0570860998705,0.018696999875828624,97.509552200092,[np.float64(-0.24333333333333335)],[np.float64(-0.25666666666666665)],[1],[0],[0],[1.4822025001049042],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
52,0,52,[np.float64(-0.065)],[np.float64(-0.13833333333333334)],[1],[0],[0],[1.546475199982524],['target'],52,0,52,0,97.53549749986269,,,,,,,,,5,97.52702299994417,97.53549749986269,97.53549749986269,0.017278800019994378,99.05680790008046,[np.float64(-0.065)],[np.float64(-0.13833333333333334)],[1],[0],[0],[1.546475199982524],['target'],,,,,5,001,2025-10-02_20h09.25.312,visual search,,2025.1.1,60.366752161724555,2025-10-02 20h09.30.056784 +0530,
