thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,Thank_you_.started,text_2.started,text_2.stopped,Thank_you_.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
13,0,13,[np.float64(-0.0325)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.4658024001400918],['target'],13,0,13,0,23.312235299963504,,,,,,,,,5,23.306351699866354,23.312235299963504,23.312235299963504,0.012917099986225367,24.75956610008143,[np.float64(-0.0325)],[np.float64(0.32166666666666666)],[1],[0],[0],[1.4658024001400918],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
14,0,14,"[np.float64(-0.09916666666666667), np.float64(-0.065)]","[np.float64(0.29333333333333333), np.float64(0.29833333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.8325471000280231, 2.7986826000269502]","[None, 'target']",14,0,14,0,24.778653800021857,,,,,,,,,5,24.772145099937916,24.778653800021857,24.778653800021857,0.012493599904701114,27.55863570002839,"[np.float64(-0.09916666666666667), np.float64(-0.065)]","[np.float64(0.29333333333333333), np.float64(0.29833333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.8325471000280231, 2.7986826000269502]","[None, 'target']",,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
15,0,15,[np.float64(0.30666666666666664)],[np.float64(0.3225)],[1],[0],[0],[1.482918999856338],['target'],15,0,15,0,27.577088000020012,,,,,,,,,5,27.570244299946353,27.577088000020012,27.577088000020012,0.011483400128781796,29.04206859995611,[np.float64(0.30666666666666664)],[np.float64(0.3225)],[1],[0],[0],[1.482918999856338],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
16,0,16,[np.float64(-0.01)],[np.float64(0.3425)],[1],[0],[0],[1.4495276999659836],['target'],16,0,16,0,29.089098900090903,,,,,,,,,10,29.07510760007426,29.089098900090903,29.089098900090903,0.03289439994841814,30.492157599888742,[np.float64(-0.01)],[np.float64(0.3425)],[1],[0],[0],[1.4495276999659836],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
17,0,17,[np.float64(-0.11)],[np.float64(-0.24416666666666667)],[1],[0],[0],[2.733670299872756],['target'],17,0,17,0,30.53059870004654,,,,,,,,,10,30.51871019997634,30.53059870004654,30.53059870004654,0.02644219994544983,33.226284000091255,[np.float64(-0.11)],[np.float64(-0.24416666666666667)],[1],[0],[0],[2.733670299872756],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
18,0,18,[np.float64(-0.325)],[np.float64(0.004166666666666667)],[1],[0],[0],[0.9818046998698264],['target'],18,0,18,0,33.24591280007735,,,,,,,,,5,33.24021800002083,33.24591280007735,33.24591280007735,0.01381599996238947,34.20855039986782,[np.float64(-0.325)],[np.float64(0.004166666666666667)],[1],[0],[0],[0.9818046998698264],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
19,0,19,[np.float64(-0.15666666666666668)],[np.float64(0.45166666666666666)],[1],[0],[0],[1.615977399982512],['target'],19,0,19,0,34.23012059996836,,,,,,,,,5,34.22307699988596,34.23012059996836,34.23012059996836,0.01434640004299581,35.825226299930364,[np.float64(-0.15666666666666668)],[np.float64(0.45166666666666666)],[1],[0],[0],[1.615977399982512],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
20,0,20,[np.float64(0.09583333333333334)],[np.float64(0.24916666666666668)],[1],[0],[0],[1.0329473000019789],['target'],20,0,20,0,35.85863919998519,,,,,,,,,10,35.85021939990111,35.85863919998519,35.85863919998519,0.02475470001809299,36.85895509994589,[np.float64(0.09583333333333334)],[np.float64(0.24916666666666668)],[1],[0],[0],[1.0329473000019789],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
21,0,21,"[np.float64(0.4841666666666667), np.float64(0.48333333333333334)]","[np.float64(0.09583333333333334), np.float64(0.07583333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.416890500113368, 1.916718800086528]","[None, 'target']",21,0,21,0,36.881692700088024,,,,,,,,,5,36.8747797999531,36.881692700088024,36.881692700088024,0.01553050009533763,38.7765051999595,"[np.float64(0.4841666666666667), np.float64(0.48333333333333334)]","[np.float64(0.09583333333333334), np.float64(0.07583333333333334)]","[1, 1]","[0, 0]","[0, 0]","[1.416890500113368, 1.916718800086528]","[None, 'target']",,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
22,0,22,[np.float64(-0.16666666666666666)],[np.float64(-0.08833333333333333)],[1],[0],[0],[0.9971465999260545],['target'],22,0,22,0,38.79975949996151,,,,,,,,,5,38.7929746999871,38.79975949996151,38.79975949996151,0.016189999878406525,39.774478500010446,[np.float64(-0.16666666666666666)],[np.float64(-0.08833333333333333)],[1],[0],[0],[0.9971465999260545],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
23,0,23,[np.float64(-0.37416666666666665)],[np.float64(0.015833333333333335)],[1],[0],[0],[1.051731700077653],['target'],23,0,23,0,39.80659279995598,,,,,,,,,10,39.79852669988759,39.80659279995598,39.80659279995598,0.02383309998549521,40.826989399967715,[np.float64(-0.37416666666666665)],[np.float64(0.015833333333333335)],[1],[0],[0],[1.051731700077653],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
24,0,24,[np.float64(0.2625)],[np.float64(0.285)],[1],[0],[0],[2.2154620999936014],['target'],24,0,24,0,40.861923600081354,,,,,,,,,10,40.851290199905634,40.861923600081354,40.861923600081354,0.02406560000963509,43.043173199985176,[np.float64(0.2625)],[np.float64(0.285)],[1],[0],[0],[2.2154620999936014],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
25,0,25,[np.float64(-0.145)],[np.float64(0.029166666666666667)],[1],[0],[0],[1.4659790000878274],['target'],25,0,25,0,43.08315089996904,,,,,,,,,10,43.07224290003069,43.08315089996904,43.08315089996904,0.028858199948444963,44.50985789997503,[np.float64(-0.145)],[np.float64(0.029166666666666667)],[1],[0],[0],[1.4659790000878274],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
26,0,26,[np.float64(-0.4716666666666667)],[np.float64(-0.3875)],[1],[0],[0],[1.4146954000461847],['target'],26,0,26,0,44.5341890999116,,,,,,,,,5,44.52635809988715,44.5341890999116,44.5341890999116,0.016242000041529536,45.925474599935114,[np.float64(-0.4716666666666667)],[np.float64(-0.3875)],[1],[0],[0],[1.4146954000461847],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
27,0,27,[np.float64(0.33166666666666667)],[np.float64(-0.45916666666666667)],[1],[0],[0],[1.7166521998587996],['target'],27,0,27,0,45.950247700093314,,,,,,,,,5,45.94186570006423,45.950247700093314,45.950247700093314,0.016166500048711896,47.6429001998622,[np.float64(0.33166666666666667)],[np.float64(-0.45916666666666667)],[1],[0],[0],[1.7166521998587996],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
28,0,28,[np.float64(-0.10583333333333333)],[np.float64(0.29083333333333333)],[1],[0],[0],[1.3999960001092404],['target'],28,0,28,0,47.68623230000958,,,,,,,,,10,47.67441829992458,47.68623230000958,47.68623230000958,0.031334000173956156,49.04368810006417,[np.float64(-0.10583333333333333)],[np.float64(0.29083333333333333)],[1],[0],[0],[1.3999960001092404],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
29,0,29,[np.float64(0.2783333333333333)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.398434900213033],['target'],29,0,29,0,49.08644269988872,,,,,,,,,10,49.07531769992784,49.08644269988872,49.08644269988872,0.03130930010229349,50.443126199999824,[np.float64(0.2783333333333333)],[np.float64(-0.18666666666666668)],[1],[0],[0],[1.398434900213033],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
30,0,30,[np.float64(-0.4825)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.9649920999072492],['target'],30,0,30,0,50.467345600016415,,,,,,,,,5,50.459260100033134,50.467345600016415,50.467345600016415,0.015804899856448174,52.40906829992309,[np.float64(-0.4825)],[np.float64(0.10666666666666667)],[1],[0],[0],[1.9649920999072492],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
31,0,31,[np.float64(0.29833333333333334)],[np.float64(-0.025833333333333333)],[1],[0],[0],[1.363165199989453],['target'],31,0,31,0,52.478222999954596,,,,,,,,,10,52.458911899942905,52.478222999954596,52.478222999954596,0.049647799925878644,53.77301650005393,[np.float64(0.29833333333333334)],[np.float64(-0.025833333333333333)],[1],[0],[0],[1.363165199989453],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
32,0,32,[np.float64(0.2925)],[np.float64(0.24666666666666667)],[1],[0],[0],[1.334196100011468],['target'],32,0,32,0,53.801507900003344,,,,,,,,,5,53.79178339987993,53.801507900003344,53.801507900003344,0.018665699986740947,55.10766280000098,[np.float64(0.2925)],[np.float64(0.24666666666666667)],[1],[0],[0],[1.334196100011468],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
33,0,33,[np.float64(-0.3125)],[np.float64(-0.17916666666666667)],[1],[0],[0],[1.3659284999594092],['target'],33,0,33,0,55.12498899991624,,,,,,,,,5,55.1184264998883,55.12498899991624,55.12498899991624,0.010661799926310778,56.47403459995985,[np.float64(-0.3125)],[np.float64(-0.17916666666666667)],[1],[0],[0],[1.3659284999594092],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
34,0,34,[np.float64(-0.455)],[np.float64(0.33666666666666667)],[1],[0],[0],[1.6162439999170601],['target'],34,0,34,0,56.51599740004167,,,,,,,,,10,56.504518300062045,56.51599740004167,56.51599740004167,0.030346599873155355,58.09094769996591,[np.float64(-0.455)],[np.float64(0.33666666666666667)],[1],[0],[0],[1.6162439999170601],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
35,0,35,[np.float64(0.11833333333333333)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.3506984000559896],['target'],35,0,35,0,58.112766299862415,,,,,,,,,5,58.10614209994674,58.112766299862415,58.112766299862415,0.015020000049844384,59.44225459988229,[np.float64(0.11833333333333333)],[np.float64(-0.058333333333333334)],[1],[0],[0],[1.3506984000559896],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
36,0,36,[np.float64(-0.29083333333333333)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.268687899922952],['target'],36,0,36,0,59.47056360007264,,,,,,,,,5,59.461319599999115,59.47056360007264,59.47056360007264,0.018942200113087893,60.711622699862346,[np.float64(-0.29083333333333333)],[np.float64(0.15333333333333332)],[1],[0],[0],[1.268687899922952],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
37,0,37,"[np.float64(-0.028333333333333332), np.float64(0.345)]","[np.float64(-0.02), np.float64(0.38166666666666665)]","[1, 1]","[0, 0]","[0, 0]","[1.5130708999931812, 2.880917200120166]","[None, 'target']",37,0,37,0,60.75832869997248,,,,,,,,,10,60.7484192000702,60.75832869997248,60.75832869997248,0.03640189999714494,63.59378909994848,"[np.float64(-0.028333333333333332), np.float64(0.345)]","[np.float64(-0.02), np.float64(0.38166666666666665)]","[1, 1]","[0, 0]","[0, 0]","[1.5130708999931812, 2.880917200120166]","[None, 'target']",,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
38,0,38,"[np.float64(-0.5016666666666667), np.float64(-0.49833333333333335)]","[np.float64(-0.4266666666666667), np.float64(-0.43833333333333335)]","[1, 1]","[0, 0]","[0, 0]","[1.6327045999933034, 2.411346700042486]","[None, 'target']",38,0,38,0,63.62684309994802,,,,,,,,,5,63.619573399890214,63.62684309994802,63.62684309994802,0.025458999909460545,66.00608729990199,"[np.float64(-0.5016666666666667), np.float64(-0.49833333333333335)]","[np.float64(-0.4266666666666667), np.float64(-0.43833333333333335)]","[1, 1]","[0, 0]","[0, 0]","[1.6327045999933034, 2.411346700042486]","[None, 'target']",,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
39,0,39,[np.float64(0.12166666666666667)],[np.float64(0.30916666666666665)],[1],[0],[0],[1.9693686000537127],['target'],39,0,39,0,66.0397220000159,,,,,,,,,10,66.03001890005544,66.0397220000159,66.0397220000159,0.02376609994098544,67.97603640006855,[np.float64(0.12166666666666667)],[np.float64(0.30916666666666665)],[1],[0],[0],[1.9693686000537127],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
40,0,40,[np.float64(0.30916666666666665)],[np.float64(0.11416666666666667)],[1],[0],[0],[1.2333432999439538],['target'],40,0,40,0,67.99891499988735,,,,,,,,,5,67.99301839992404,67.99891499988735,67.99891499988735,0.016719399951398373,69.21016140002757,[np.float64(0.30916666666666665)],[np.float64(0.11416666666666667)],[1],[0],[0],[1.2333432999439538],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
41,0,41,[np.float64(-0.04416666666666667)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.2646623000036925],['target'],41,0,41,0,69.23602409986779,,,,,,,,,5,69.22928539989516,69.23602409986779,69.23602409986779,0.018950599944218993,70.47558069997467,[np.float64(-0.04416666666666667)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.2646623000036925],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
42,0,42,[np.float64(0.3616666666666667)],[np.float64(0.4166666666666667)],[1],[0],[0],[1.5643150000832975],['target'],42,0,42,0,70.51015880005434,,,,,,,,,10,70.5012415999081,70.51015880005434,70.51015880005434,0.02546139992773533,72.04057929990813,[np.float64(0.3616666666666667)],[np.float64(0.4166666666666667)],[1],[0],[0],[1.5643150000832975],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
43,0,43,[np.float64(-0.065)],[np.float64(0.5)],[1],[0],[0],[1.550818799994886],['target'],43,0,43,0,72.0702187998686,,,,,,,,,10,72.06169350002892,72.0702187998686,72.0702187998686,0.020933200139552355,73.59203889989294,[np.float64(-0.065)],[np.float64(0.5)],[1],[0],[0],[1.550818799994886],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
44,0,44,[np.float64(0.23166666666666666)],[np.float64(0.3016666666666667)],[1],[0],[0],[1.2983627000357956],['target'],44,0,44,0,73.61663040006533,,,,,,,,,5,73.60963429999538,73.61663040006533,73.61663040006533,0.017363500082865357,74.89113770006225,[np.float64(0.23166666666666666)],[np.float64(0.3016666666666667)],[1],[0],[0],[1.2983627000357956],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
45,0,45,[np.float64(0.03916666666666667)],[np.float64(-0.1475)],[1],[0],[0],[1.4338559999596328],['target'],45,0,45,0,74.92299979995005,,,,,,,,,10,74.91403959994204,74.92299979995005,74.92299979995005,0.02259389986284077,76.32591459993273,[np.float64(0.03916666666666667)],[np.float64(-0.1475)],[1],[0],[0],[1.4338559999596328],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
46,0,46,[np.float64(0.3466666666666667)],[np.float64(-0.1625)],[1],[0],[0],[1.799378100084141],['target'],46,0,46,0,76.36187759996392,,,,,,,,,10,76.35416630003601,76.36187759996392,76.36187759996392,0.028019699966534972,78.12599269999191,[np.float64(0.3466666666666667)],[np.float64(-0.1625)],[1],[0],[0],[1.799378100084141],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
47,0,47,"[np.float64(-0.23166666666666666), np.float64(-0.19583333333333333)]","[np.float64(-0.43916666666666665), np.float64(-0.44583333333333336)]","[1, 1]","[0, 0]","[0, 0]","[2.6657324000261724, 3.179202600149438]","[None, 'target']",47,0,47,0,78.14833500003442,,,,,,,,,5,78.14109009993263,78.14833500003442,78.14833500003442,0.014915000181645155,81.30586580000818,"[np.float64(-0.23166666666666666), np.float64(-0.19583333333333333)]","[np.float64(-0.43916666666666665), np.float64(-0.44583333333333336)]","[1, 1]","[0, 0]","[0, 0]","[2.6657324000261724, 3.179202600149438]","[None, 'target']",,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
48,0,48,[np.float64(0.335)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.515071699861437],['target'],48,0,48,0,81.34274820005521,,,,,,,,,10,81.33461460005492,81.34274820005521,81.34274820005521,0.028441800037398934,82.82184750004672,[np.float64(0.335)],[np.float64(-0.21166666666666667)],[1],[0],[0],[1.515071699861437],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
49,0,49,[np.float64(-0.1025)],[np.float64(-0.4425)],[1],[0],[0],[1.8670125999487936],['target'],49,0,49,0,82.85505039989948,,,,,,,,,10,82.84569430002011,82.85505039989948,82.85505039989948,0.023699899902567267,84.68943460006267,[np.float64(-0.1025)],[np.float64(-0.4425)],[1],[0],[0],[1.8670125999487936],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
50,0,50,[np.float64(-0.3025)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.5169898001477122],['target'],50,0,50,0,84.70985460001975,,,,,,,,,5,84.70333470008336,84.70985460001975,84.70985460001975,0.013649199856445193,86.20717320009135,[np.float64(-0.3025)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.5169898001477122],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
51,0,51,[np.float64(-0.45416666666666666)],[np.float64(-0.155)],[1],[0],[0],[1.098232900025323],['target'],51,0,51,0,86.22725520003587,,,,,,,,,5,86.22107099997811,86.22725520003587,86.22725520003587,0.01363990013487637,87.30632380000316,[np.float64(-0.45416666666666666)],[np.float64(-0.155)],[1],[0],[0],[1.098232900025323],['target'],,,,,4,001,2025-10-02_20h03.02.615,visual search,,2025.1.1,59.95049291077371,2025-10-02 20h03.12.794581 +0530,
